id,mechanics
328365,Hand Management
328478,Line Drawing
328478,Multiple Maps
328478,Point to Point Movement
328478,Real-Time
328478,Variable Player Powers
328478,Race
328479,Race
328479,Simultaneous Action Selection
328479,Tile Placement
328479,Push Your Luck
328479,"Deck, Bag, and Pool Building"
328535,Unknown
328536,Real-Time
328536,Set Collection
328565,Set Collection
328565,Closed Drafting
328565,Area Majority / Influence
328565,Tug of War
328575,Area Majority / Influence
328575,Hexagon Grid
328624,Connections
328643,Set Collection
328643,Re-rolling and Locking
328643,"Deck, Bag, and Pool Building"
328643,Open Drafting
328643,Dice Rolling
328643,Die Icon Resolution
328687,Action Points
328687,Dice Rolling
328687,Market
328687,Line of Sight
328687,Hand Management
328687,Events
328826,Roll / Spin and Move
328826,Bingo
328826,Solo / Solitaire Game
328826,Cooperative Game
328859,Unknown
328862,Team-Based Game
328866,Narrative Choice / Paragraph
328866,Worker Placement
328866,Storytelling
328866,Events
328866,Hand Management
328871,Follow
328871,Hand Management
328871,Income
328871,Set Collection
328871,Cooperative Game
328871,End Game Bonuses
328908,Area Movement
328908,Deduction
328908,Cooperative Game
328908,Variable Player Powers
328908,Scenario / Mission / Campaign Game
329002,Pattern Building
329002,Variable Set-up
329002,Take That
329002,Grid Coverage
329002,End Game Bonuses
329002,Card Play Conflict Resolution
329082,Action Points
329082,Action Queue
329082,Variable Player Powers
329082,Hand Management
329082,Take That
329084,Trick-taking
329084,Open Drafting
329086,Pick-up and Deliver
329086,Push Your Luck
329089,Hexagon Grid
329089,Movement Points
329089,Grid Movement
329089,Dice Rolling
329128,Simultaneous Action Selection
329128,Trading
329128,Action Queue
329175,Pattern Building
329175,Square Grid
329204,Cooperative Game
329204,Square Grid
329204,Scenario / Mission / Campaign Game
329204,Narrative Choice / Paragraph
329204,Dice Rolling
329226,Hexagon Grid
329226,Hand Management
329226,Card Play Conflict Resolution
329226,Area Movement
329226,Area Majority / Influence
329226,Action Drafting
329227,Layering
329227,Square Grid
329227,Hand Management
329228,Dice Rolling
329228,Worker Placement with Dice Workers
329228,Hidden Victory Points
329228,Set Collection
329228,Solo / Solitaire Game
329228,Area Majority / Influence
329230,Unknown
329400,Auction/Bidding
329400,Set Collection
329400,Closed Drafting
329400,Worker Placement
329400,Variable Set-up
329400,Action Drafting
329432,Push Your Luck
329432,Action Points
329432,Point to Point Movement
329432,Solo / Solitaire Game
329432,Campaign / Battle Card Driven
329432,Dice Rolling
329450,Betting and Bluffing
329450,Card Play Conflict Resolution
329450,Hand Management
329465,Solo / Solitaire Game
329465,Set Collection
329465,Hand Management
329465,End Game Bonuses
329465,Open Drafting
329465,Dice Rolling
329484,Open Drafting
329484,Variable Phase Order
329484,Tile Placement
329484,Layering
329529,Auction/Bidding
329529,Hand Management
329533,Pattern Recognition
329533,Speed Matching
329546,Map Reduction
329546,Grid Movement
329546,Income
329546,Area Majority / Influence
329551,Area Majority / Influence
329551,End Game Bonuses
329551,Set Collection
329551,Open Drafting
329551,Action Queue
329551,Hand Management
329593,Solo / Solitaire Game
329593,End Game Bonuses
329593,Tile Placement
329593,Turn Order: Pass Order
329593,Set Collection
329607,Solo / Solitaire Game
329607,Paper-and-Pencil
329607,Dice Rolling
329669,Communication Limits
329669,Solo / Solitaire Game
329669,Cooperative Game
329670,Point to Point Movement
329670,Hand Management
329670,Cooperative Game
329670,Action Points
329710,Rock-Paper-Scissors
329710,Simultaneous Action Selection
329713,Solo / Solitaire Game
329713,Cooperative Game
329713,Storytelling
329714,Auction/Bidding
329714,Set Collection
329714,Betting and Bluffing
329716,Scenario / Mission / Campaign Game
329716,Open Drafting
329716,Dice Rolling
329716,Closed Drafting
329716,Set Collection
329812,Real-Time
329812,Pattern Building
329839,Communication Limits
329839,Cooperative Game
329845,Deduction
329845,Push Your Luck
329862,Race
329862,Action Queue
329862,Modular Board
329862,Programmed Movement
329862,Real-Time
329862,Catch the Leader
329873,Pattern Building
329873,Melding and Splaying
329873,Solo / Solitaire Game
329873,Tile Placement
329939,Increase Value of Unchosen Resources
329939,End Game Bonuses
329939,Action Drafting
329939,Scenario / Mission / Campaign Game
329939,Open Drafting
329939,Pattern Building
329962,Scenario / Mission / Campaign Game
329962,Cooperative Game
329962,Role Playing
329962,Storytelling
329962,Deduction
329962,Solo / Solitaire Game
330036,Resource Queue
330036,Modular Board
330036,Hexagon Grid
330036,Grid Movement
330036,Chaining
330036,Area Majority / Influence
330038,Contracts
330038,End Game Bonuses
330038,Income
330038,Layering
330038,Map Addition
330038,Open Drafting
330084,Storytelling
330084,Cooperative Game
330174,Modular Board
330174,Line Drawing
330174,Paper-and-Pencil
330174,Pick-up and Deliver
330174,Set Collection
330174,End Game Bonuses
330401,Deduction
330401,Betting and Bluffing
330403,Dice Rolling
330403,Cooperative Game
330403,Action Points
330403,Pick-up and Deliver
330403,Push Your Luck
330510,Area Majority / Influence
330510,Action Points
330510,Area Movement
330517,Set Collection
330532,Network and Route Building
330532,Line Drawing
330538,Dice Rolling
330560,Layering
330560,Pattern Building
330560,Real-Time
330592,Team-Based Game
330592,Communication Limits
330592,Deduction
330592,Targeted Clues
330602,Deduction
330602,Cooperative Game
330602,Dice Rolling
330608,Worker Placement
330608,Hand Management
330608,End Game Bonuses
330608,Area Majority / Influence
330635,Variable Set-up
330635,Simultaneous Action Selection
330635,Card Play Conflict Resolution
330635,Set Collection
330635,Advantage Token
330664,Paper-and-Pencil
330664,Pattern Building
330665,Automatic Resource Growth
330665,Income
330665,Market
330665,Modular Board
330668,Map Deformation
330668,Movement Points
330668,Open Drafting
330769,Campaign / Battle Card Driven
330769,Simulation
330950,Income
330950,Turn Order: Stat-Based
330950,Tech Trees / Tech Tracks
330950,Solo / Solitaire Game
330950,Action Points
330950,Action Drafting
330964,Open Drafting
330964,Dice Rolling
330964,Hidden Victory Points
330964,Solo / Solitaire Game
330964,Negotiation
330964,Semi-Cooperative Game
330973,"Deck, Bag, and Pool Building"
330973,Open Drafting
331050,Variable Player Powers
331050,Hand Management
331050,Take That
331059,Line Drawing
331059,Deduction
331106,Card Play Conflict Resolution
331106,Events
331106,Increase Value of Unchosen Resources
331106,Hand Management
331106,"Deck, Bag, and Pool Building"
331106,Dice Rolling
331212,Open Drafting
331212,Hand Management
331212,Variable Phase Order
331212,Cooperative Game
331212,"Deck, Bag, and Pool Building"
331212,Legacy Game
331224,Scenario / Mission / Campaign Game
331224,Multiple Maps
331224,Modular Board
331224,Dice Rolling
331224,Cooperative Game
331224,Action Points
331328,Network and Route Building
331328,Chaining
331363,Cooperative Game
331363,Action/Event
331363,Action Points
331363,Area Movement
331363,Dice Rolling
331363,Bias
331401,Auction/Bidding
331401,Variable Set-up
331401,Track Movement
331401,Solo / Solitaire Game
331401,Set Collection
331401,Point to Point Movement
331408,Hand Management
331408,Take That
331408,Set Collection
331408,Push Your Luck
331408,Market
331571,Push Your Luck
331573,Set Collection
331573,Open Drafting
331582,Tile Placement
331582,Storytelling
331582,Modular Board
331582,Cooperative Game
331582,Dice Rolling
331582,Hexagon Grid
331635,Hand Management
331635,Semi-Cooperative Game
331635,Alliances
331635,Set Collection
331635,Traitor Game
331647,Modular Board
331647,Solo / Solitaire Game
331647,Multiple Maps
331652,Multiple Maps
331652,Solo / Solitaire Game
331685,Dice Rolling
331685,Finale Ending
331685,Hand Management
331685,Scenario / Mission / Campaign Game
331685,Semi-Cooperative Game
331685,Open Drafting
331699,Events
331699,Set Collection
331699,Push Your Luck
331699,Open Drafting
331699,Market
331699,Take That
331787,Tile Placement
331787,Dice Rolling
331787,Cooperative Game
331787,Solo / Solitaire Game
331787,Finale Ending
331787,Modular Board
331804,Open Drafting
331804,End Game Bonuses
331804,Tile Placement
331808,End Game Bonuses
331808,Pattern Building
331808,Set Collection
331808,Tile Placement
331808,Worker Placement
331820,Random Production
331820,Push Your Luck
331820,End Game Bonuses
331820,Dice Rolling
331820,"Deck, Bag, and Pool Building"
331820,Area Majority / Influence
331902,Scenario / Mission / Campaign Game
331902,Card Play Conflict Resolution
331902,Hidden Movement
331902,Hand Management
331947,Solo / Solitaire Game
331947,Dice Rolling
331947,Scenario / Mission / Campaign Game
331947,Role Playing
331947,Narrative Choice / Paragraph
331947,Multiple Maps
331979,Command Cards
331979,Team-Based Game
331979,Hand Management
331979,Area Majority / Influence
331979,Campaign / Battle Card Driven
332015,Scenario / Mission / Campaign Game
332015,Grid Movement
332015,Action Points
332015,Dice Rolling
332015,Team-Based Game
332015,Cooperative Game
332075,Grid Movement
332075,Role Playing
332075,Dice Rolling
332075,Cooperative Game
332075,Action Points
332075,Modular Board
332233,Action Points
332233,Deck Construction
332233,Events
332233,Hand Management
332233,Player Elimination
332233,Turn Order: Stat-Based
332290,Cooperative Game
332290,Point to Point Movement
332290,Dice Rolling
332290,Events
332290,Die Icon Resolution
332290,Random Production
332321,Action Points
332321,Variable Player Powers
332321,Cooperative Game
332386,Dice Rolling
332386,Open Drafting
332386,Area Majority / Influence
332386,Turn Order: Progressive
332386,Take That
332386,Variable Player Powers
332393,Move Through Deck
332393,Follow
332393,Hand Management
332393,Ladder Climbing
332393,Melding and Splaying
332393,Push Your Luck
332686,Push Your Luck
332686,Negotiation
332686,Dice Rolling
332686,Bribery
332686,Voting
332686,Simulation
332772,Variable Player Powers
332772,Tech Trees / Tech Tracks
332772,Scenario / Mission / Campaign Game
332772,Map Addition
332772,"Deck, Bag, and Pool Building"
332800,Action Points
332800,Die Icon Resolution
332800,Grid Movement
332800,Deck Construction
332800,Card Play Conflict Resolution
332800,Dice Rolling
332853,Worker Placement
332853,Variable Player Powers
332853,Contracts
332853,Action Points
332944,Hand Management
332944,Set Collection
332944,Variable Set-up
332944,End Game Bonuses
333055,Hand Management
333055,Open Drafting
333055,Area Majority / Influence
333055,Set Collection
333185,Unknown
333255,"Deck, Bag, and Pool Building"
333255,Modular Board
333255,Scenario / Mission / Campaign Game
333255,Area Movement
333255,Cooperative Game
333255,Action Retrieval
333280,Trick-taking
333280,Push Your Luck
333280,Ladder Climbing
333372,Worker Placement
333372,Set Collection
333372,Area Majority / Influence
333372,Tech Trees / Tech Tracks
333373,Tug of War
333373,Turn Order: Claim Action
333373,Map Reduction
333516,Cooperative Game
333539,Once-Per-Game Abilities
333539,Cooperative Game
333539,"Deck, Bag, and Pool Building"
333539,Dice Rolling
333539,Open Drafting
333539,Area Movement
333553,Auction: Turn Order Until Pass
333553,Auction/Bidding
333553,Closed Drafting
333553,Commodity Speculation
333553,Open Drafting
333553,Hand Management
333981,Stock Holding
333981,Dice Rolling
333981,Victory Points as a Resource
333981,Commodity Speculation
334011,Tile Placement
334011,Solo / Solitaire Game
334065,Variable Set-up
334065,Tile Placement
334065,Solo / Solitaire Game
334065,Pattern Building
334065,Set Collection
334065,Open Drafting
334137,Cooperative Game
334137,Targeted Clues
334207,Point to Point Movement
334207,Modular Board
334216,Race
334216,Action Drafting
334216,Programmed Movement
334216,Dice Rolling
334216,Auction/Bidding
334216,Track Movement
334307,Open Drafting
334307,Hand Management
334307,Card Play Conflict Resolution
334307,Solo / Solitaire Game
334379,Line Drawing
334590,Hand Management
334590,Predictive Bid
334590,Solo / Solitaire Game
334590,Trick-taking
334599,Variable Player Powers
334599,Trick-taking
334599,Open Drafting
334644,Hand Management
334644,Contracts
334644,Action Points
334644,Action/Event
334644,Sudden Death Ending
334646,Die Icon Resolution
334646,Dice Rolling
334646,Network and Route Building
334652,Variable Set-up
334652,Hand Management
334652,Auction/Bidding
334652,Set Collection
334652,Tile Placement
334652,Pattern Building
334695,Semi-Cooperative Game
334695,Solo / Solitaire Game
334695,Cooperative Game
334717,Tile Placement
334717,Hand Management
334717,Cooperative Game
334717,Communication Limits
334784,Set Collection
334784,Hand Management
334824,Hexagon Grid
334824,Paper-and-Pencil
334829,Area Majority / Influence
334829,Closed Drafting
334829,Action Points
334986,Variable Player Powers
334986,Hand Management
334986,Simultaneous Action Selection
334986,Automatic Resource Growth
334986,Cooperative Game
335116,Paper-and-Pencil
335116,Die Icon Resolution
335116,Solo / Solitaire Game
335116,Dice Rolling
335116,Action Drafting
335212,Solo / Solitaire Game
335212,Hand Management
335212,Cooperative Game
335212,Variable Player Powers
335240,Real-Time
335271,Set Collection
335271,Push Your Luck
335271,Auction: Sealed Bid
335275,Simultaneous Action Selection
335275,Variable Player Powers
335427,End Game Bonuses
335427,Open Drafting
335427,Cooperative Game
335427,Pattern Building
335427,Set Collection
335427,Action Drafting
335446,Unknown
335467,Trick-taking
335609,Push Your Luck
335609,Auction/Bidding
335609,Auction: Once Around
335609,Set Collection
335678,Paper-and-Pencil
335678,Line Drawing
335678,Set Collection
335678,Network and Route Building
335678,Dice Rolling
335764,Team-Based Game
335764,Hand Management
335764,Card Play Conflict Resolution
335764,Action Points
335764,Point to Point Movement
335764,Line of Sight
335857,Trick-taking
335864,Set Collection
335864,Trading
335864,Negotiation
335864,Communication Limits
335864,Score-and-Reset Game
335869,Tile Placement
335872,Open Drafting
335872,Contracts
335872,Set Collection
335919,Slide/Push
335919,Race
336131,Action/Event
336131,"Deck, Bag, and Pool Building"
